ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 9266903 320 157313 16 1088902 0 0 9037
0 9266897 320 177442 16 1089084 0 0 9037
0 9266902 320 197571 16 1089265 0 0 9032
0 9266903 320 217703 16 1089447 0 0 9032
0 9266897 320 237832 16 1089629 0 0 9032
0 9266902 320 257961 16 1089811 0 0 9032
0 9266900 320 278089 16 1089993 0 0 9037
0 9266915 320 298218 16 1090175 0 0 9037
0 9266914 320 318346 16 1090356 0 0 9032
0 9266903 320 338475 16 1090538 0 0 9032
0 9266911 320 358607 16 1090720 0 0 9032
0 9266914 320 378733 16 1090902 0 0 9032
0 9266908 320 398864 16 1091084 0 0 9037
0 9266913 320 418992 16 1091266 0 0 9037
0 9266929 320 439121 16 1091447 0 0 9032
0 9266926 320 459249 16 1091629 0 0 9032
0 9266920 320 479376 16 1091811 0 0 9032
0 9266919 320 499506 16 1091993 0 0 9032
0 9266928 320 519635 16 1092175 0 0 9037
0 9266939 320 539765 16 1092357 0 0 9037
0 9266925 320 559894 16 1092538 0 0 9032
0 9266933 320 580022 16 1092720 0 0 9032
0 9266937 320 600151 16 1092902 0 0 9032
0 9266936 320 620281 16 1093084 0 0 9032
0 9266948 320 640410 16 1093266 0 0 9037
0 9266952 320 660538 16 1093448 0 0 9037
0 9266953 320 680667 16 1093629 0 0 9032
0 9266958 320 700797 16 1093811 0 0 9032
0 9266954 320 720926 16 1093993 0 0 9032
0 9266967 320 741055 16 1094175 0 0 9032
0 9266968 320 761183 16 1094357 0 0 9037
0 9266969 320 781313 16 1094538 0 0 9032
0 9266960 320 801442 16 1094720 0 0 9032
0 9266964 320 821572 16 1094902 0 0 9032
0 9266963 320 841701 16 1095084 0 0 9032
0 9266963 320 861829 16 1095266 0 0 9032
0 9266973 320 881957 16 1095448 0 0 9037
0 9266974 320 902086 16 1095629 0 0 9032
0 9266966 320 922215 16 1095811 0 0 9032
0 9266974 320 942344 16 1095993 0 0 9032
0 9266966 320 962474 16 1096175 0 0 9032
0 9266975 320 982603 16 1096357 0 0 9037
0 9266977 321 2731 16 1096539 0 0 9037
0 9266978 321 22860 16 1096720 0 0 9032
0 9266965 321 42992 16 1096902 0 0 9032
0 9266978 321 63121 16 1097084 0 0 9032
0 9266958 321 83250 16 1097266 0 0 9032
0 9266968 321 103376 16 1097448 0 0 9037
0 9266964 321 123505 16 1097630 0 0 9037
0 9266961 321 143637 16 1097811 0 0 9032
0 9266959 321 163763 16 1097993 0 0 9032
0 9266958 321 183894 16 1098175 0 0 9032
0 9266953 321 204025 16 1098357 0 0 9032
0 9266946 321 224152 16 1098539 0 0 9037
0 9266941 321 244280 16 1098721 0 0 9037
0 9266935 321 264409 16 1098902 0 0 9032
0 9266936 321 284538 16 1099084 0 0 9032
0 9266931 321 304667 16 1099266 0 0 9032
0 9266914 321 324796 16 1099448 0 0 9032
0 9266921 321 344924 16 1099630 0 0 9037
0 9266914 321 365053 16 1099812 0 0 9037
0 9266907 321 385182 16 1099993 0 0 9032
0 9266908 321 405312 16 1100175 0 0 9032
0 9266889 321 425441 16 1100357 0 0 9032
0 9266892 321 445570 16 1100539 0 0 9032
0 9266884 321 465698 16 1100721 0 0 9037
0 9266881 321 485827 16 1100903 0 0 9037
0 9266870 321 505957 16 1101084 0 0 9032
0 9266881 321 526086 16 1101266 0 0 9032
0 9266867 321 546215 16 1101448 0 0 9032
0 9266857 321 566343 16 1101630 0 0 9032
0 9266857 321 586473 16 1101812 0 0 9037
0 9266842 321 606603 16 1101993 0 0 9032
0 9266851 321 626732 16 1102175 0 0 9032
0 9266842 321 646860 16 1102357 0 0 9032
0 9266838 321 666989 16 1102539 0 0 9032
0 9266846 321 687117 16 1102721 0 0 9032
0 9266824 321 707247 16 1102903 0 0 9037
0 9266825 321 727376 16 1103084 0 0 9032
0 9266820 321 747504 16 1103266 0 0 9032
0 9266820 321 767633 16 1103448 0 0 9032
0 9266805 321 787762 16 1103630 0 0 9032
0 9266820 321 807892 16 1103812 0 0 9037
0 9266818 321 828021 16 1103994 0 0 9037
0 9266806 321 848152 16 1104175 0 0 9032
0 9266806 321 868280 16 1104357 0 0 9032
0 9266803 321 888409 16 1104539 0 0 9032
0 9266814 321 908537 16 1104721 0 0 9032
0 9266812 321 928666 16 1104903 0 0 9037
0 9266815 321 948798 16 1105085 0 0 9037
0 9266811 321 968923 16 1105266 0 0 9032
0 9266813 321 989055 16 1105448 0 0 9032
0 9266814 322 9185 16 1105630 0 0 9032
0 9266806 322 29312 16 1105812 0 0 9032
0 9266814 322 49441 16 1105994 0 0 9037
0 9266810 322 69569 16 1106176 0 0 9037
