ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 8388372 3985 401833 16 -6197612 0 0 71533
0 8388370 3985 421962 16 -6196172 0 0 71533
0 8388374 3985 442090 16 -6194732 0 0 71534
0 8388373 3985 462219 16 -6193292 0 0 71534
0 8388371 3985 482348 16 -6191852 0 0 71534
0 8388371 3985 502476 16 -6190412 0 0 71534
0 8388370 3985 522605 16 -6188972 0 0 71534
0 8388370 3985 542734 16 -6187533 0 0 71529
0 8388371 3985 562863 16 -6186093 0 0 71529
0 8388373 3985 582993 16 -6184652 0 0 71539
0 8388376 3985 603121 16 -6183213 0 0 71534
0 8388368 3985 623251 16 -6181773 0 0 71534
0 8388374 3985 643380 16 -6180333 0 0 71533
0 8388370 3985 663509 16 -6178893 0 0 71533
0 8388366 3985 683638 16 -6177453 0 0 71533
0 8388370 3985 703767 16 -6176013 0 0 71533
0 8388369 3985 723896 16 -6174573 0 0 71533
0 8388369 3985 744025 16 -6173133 0 0 71538
0 8388367 3985 764154 16 -6171693 0 0 71538
0 8388369 3985 784283 16 -6170254 0 0 71529
0 8388367 3985 804414 16 -6168814 0 0 71533
0 8388368 3985 824544 16 -6167374 0 0 71533
0 8388372 3985 844673 16 -6165934 0 0 71533
0 8388372 3985 864800 16 -6164494 0 0 71533
0 8388369 3985 884931 16 -6163054 0 0 71533
0 8388374 3985 905058 16 -6161614 0 0 71533
0 8388373 3985 925187 16 -6160174 0 0 71533
0 8388370 3985 945318 16 -6158735 0 0 71528
0 8388371 3985 965445 16 -6157295 0 0 71528
0 8388373 3985 985576 16 -6155855 0 0 71533
0 8388365 3986 5702 16 -6154415 0 0 71534
0 8388372 3986 25830 16 -6152975 0 0 71535
0 8388369 3986 45959 16 -6151535 0 0 71535
0 8388373 3986 66090 16 -6150095 0 0 71534
0 8388370 3986 86219 16 -6148655 0 0 71534
0 8388372 3986 106348 16 -6147215 0 0 71534
0 8388371 3986 126475 16 -6145776 0 0 71529
0 8388367 3986 146604 16 -6144336 0 0 71535
0 8388373 3986 166733 16 -6142896 0 0 71534
0 8388372 3986 186862 16 -6141456 0 0 71535
0 8388370 3986 206991 16 -6140016 0 0 71534
0 8388366 3986 227120 16 -6138576 0 0 71534
0 8388369 3986 247249 16 -6137136 0 0 71534
0 8388369 3986 267378 16 -6135696 0 0 71534
0 8388369 3986 287507 16 -6134257 0 0 71529
0 8388368 3986 307636 16 -6132817 0 0 71529
0 8388371 3986 327765 16 -6131377 0 0 71534
0 8388366 3986 347894 16 -6129937 0 0 71534
0 8388369 3986 368023 16 -6128497 0 0 71534
0 8388371 3986 388152 16 -6127057 0 0 71534
0 8388369 3986 408281 16 -6125617 0 0 71534
0 8388367 3986 428411 16 -6124177 0 0 71533
0 8388369 3986 448540 16 -6122737 0 0 71533
0 8388370 3986 468669 16 -6121297 0 0 71533
0 8388370 3986 488798 16 -6119857 0 0 71538
0 8388370 3986 508927 16 -6118417 0 0 71538
0 8388369 3986 529056 16 -6116977 0 0 71538
0 8388373 3986 549185 16 -6115538 0 0 71533
0 8388368 3986 569315 16 -6114098 0 0 71533
0 8388370 3986 589442 16 -6112658 0 0 71534
0 8388371 3986 609571 16 -6111218 0 0 71534
0 8388375 3986 629703 16 -6109778 0 0 71533
0 8388367 3986 649832 16 -6108338 0 0 71533
0 8388373 3986 669961 16 -6106898 0 0 71533
0 8388371 3986 690088 16 -6105458 0 0 71534
0 8388371 3986 710217 16 -6104018 0 0 71534
0 8388369 3986 730348 16 -6102579 0 0 71528
0 8388369 3986 750477 16 -6101139 0 0 71533
0 8388367 3986 770606 16 -6099699 0 0 71534
0 8388368 3986 790735 16 -6098259 0 0 71533
0 8388370 3986 810862 16 -6096819 0 0 71533
0 8388366 3986 830991 16 -6095379 0 0 71534
0 8388369 3986 851120 16 -6093939 0 0 71534
0 8388372 3986 871249 16 -6092499 0 0 71534
0 8388371 3986 891378 16 -6091060 0 0 71529
0 8388365 3986 911507 16 -6089620 0 0 71529
0 8388370 3986 931636 16 -6088180 0 0 71534
0 8388366 3986 951765 16 -6086740 0 0 71534
0 8388371 3986 971894 16 -6085300 0 0 71534
0 8388369 3986 992025 16 -6083860 0 0 71534
0 8388372 3987 12151 16 -6082420 0 0 71534
0 8388374 3987 32280 16 -6080980 0 0 71534
0 8388372 3987 52409 16 -6079541 0 0 71529
0 8388370 3987 72538 16 -6078101 0 0 71529
0 8388368 3987 92667 16 -6076661 0 0 71534
0 8388365 3987 112796 16 -6075221 0 0 71534
0 8388373 3987 132926 16 -6073781 0 0 71534
0 8388375 3987 153055 16 -6072341 0 0 71534
0 8388373 3987 173184 16 -6070901 0 0 71534
0 8388370 3987 193313 16 -6069461 0 0 71534
0 8388366 3987 213442 16 -6068021 0 0 71533
0 8388376 3987 233571 16 -6066581 0 0 71533
0 8388369 3987 253700 16 -6065142 0 0 71533
0 8388369 3987 273828 16 -6063702 0 0 71534
0 8388370 3987 293957 16 -6062262 0 0 71534
0 8388369 3987 314088 16 -6060822 0 0 71533
0 8388373 3987 334217 16 -6059382 0 0 71533
0 8388369 3987 354344 16 -6057942 0 0 71534
0 8388371 3987 374473 16 -6056502 0 0 71534
0 8388373 3987 394602 16 -6055062 0 0 71534
0 8388375 3987 414731 16 -6053622 0 0 71534
0 8388371 3987 434863 16 -6052182 0 0 71533
0 8388368 3987 454992 16 -6050742 0 0 71538
0 8388370 3987 475122 16 -6049303 0 0 71532
0 8388371 3987 495249 16 -6047863 0 0 71533
0 8388375 3987 515378 16 -6046423 0 0 71534
0 8388367 3987 535509 16 -6044983 0 0 71533
0 8388371 3987 555634 16 -6043543 0 0 71534
0 8388367 3987 575765 16 -6042103 0 0 71533
0 8388369 3987 595895 16 -6040664 0 0 71528
0 8388372 3987 616023 16 -6039223 0 0 71533
0 8388374 3987 636152 16 -6037783 0 0 71534
0 8388371 3987 656281 16 -6036344 0 0 71529
0 8388368 3987 676410 16 -6034904 0 0 71535
0 8388375 3987 696539 16 -6033464 0 0 71534
0 8388372 3987 716666 16 -6032024 0 0 71534
0 8388371 3987 736795 16 -6030584 0 0 71535
0 8388372 3987 756924 16 -6029144 0 0 71534
0 8388373 3987 777053 16 -6027704 0 0 71534
0 8388372 3987 797182 16 -6026264 0 0 71540
0 8388371 3987 817311 16 -6024825 0 0 71529
0 8388368 3987 837440 16 -6023385 0 0 71529
0 8388368 3987 857569 16 -6021945 0 0 71534
0 8388370 3987 877700 16 -6020505 0 0 71534
0 8388372 3987 897829 16 -6019065 0 0 71534
0 8388368 3987 917957 16 -6017625 0 0 71533
0 8388372 3987 938085 16 -6016185 0 0 71534
0 8388370 3987 958215 16 -6014745 0 0 71533
0 8388368 3987 978344 16 -6013306 0 0 71528
0 8388373 3987 998473 16 -6011866 0 0 71528
0 8388370 3988 18602 16 -6010426 0 0 71533
0 8388374 3988 38731 16 -6008986 0 0 71533
0 8388368 3988 58860 16 -6007546 0 0 71533
0 8388367 3988 78989 16 -6006106 0 0 71534
0 8388371 3988 99118 16 -6004666 0 0 71534
0 8388372 3988 119247 16 -6003226 0 0 71534
0 8388371 3988 139376 16 -6001786 0 0 71533
0 8388369 3988 159505 16 -6000346 0 0 71534
0 8388373 3988 179634 16 -5998906 0 0 71539
0 8388368 3988 199763 16 -5997467 0 0 71534
0 8388370 3988 219892 16 -5996027 0 0 71534
0 8388369 3988 240023 16 -5994587 0 0 71533
0 8388374 3988 260153 16 -5993147 0 0 71533
0 8388366 3988 280282 16 -5991707 0 0 71533
0 8388370 3988 300409 16 -5990267 0 0 71533
0 8388367 3988 320540 16 -5988827 0 0 71533
0 8388372 3988 340665 16 -5987387 0 0 71534
0 8388369 3988 360795 16 -5985947 0 0 71534
0 8388370 3988 380926 16 -5984508 0 0 71528
0 8388368 3988 401055 16 -5983068 0 0 71533
0 8388369 3988 421182 16 -5981628 0 0 71534
0 8388366 3988 441311 16 -5980188 0 0 71534
0 8388371 3988 461441 16 -5978748 0 0 71534
0 8388369 3988 481570 16 -5977308 0 0 71534
0 8388367 3988 501698 16 -5975868 0 0 71534
0 8388369 3988 521827 16 -5974428 0 0 71535
0 8388371 3988 541956 16 -5972989 0 0 71529
0 8388373 3988 562085 16 -5971549 0 0 71529
0 8388366 3988 582214 16 -5970109 0 0 71535
0 8388370 3988 602343 16 -5968669 0 0 71534
0 8388371 3988 622472 16 -5967229 0 0 71534
