ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
0 8415153 823 988309 16 -1159600 0 0 9032
0 8415250 824 8438 16 -1159418 0 0 9037
0 8415279 824 28569 16 -1159236 0 0 9037
0 8415463 824 48698 16 -1159055 0 0 9032
0 8415538 824 68827 16 -1158873 0 0 9032
0 8415606 824 88956 16 -1158691 0 0 9032
0 8415771 824 109084 16 -1158509 0 0 9032
0 8415758 824 129213 16 -1158327 0 0 9037
0 8415862 824 149342 16 -1158146 0 0 9032
0 8415997 824 169471 16 -1157964 0 0 9032
0 8416010 824 189600 16 -1157782 0 0 9032
0 8416191 824 209729 16 -1157600 0 0 9032
0 8416337 824 229858 16 -1157418 0 0 9032
0 8416334 824 249987 16 -1157236 0 0 9037
0 8416476 824 270116 16 -1157055 0 0 9032
0 8416549 824 290244 16 -1156873 0 0 9032
0 8416565 824 310373 16 -1156691 0 0 9032
0 8416725 824 330502 16 -1156509 0 0 9032
0 8416794 824 350632 16 -1156327 0 0 9037
0 8416825 824 370761 16 -1156145 0 0 9037
0 8416893 824 390890 16 -1155964 0 0 9032
0 8416896 824 411020 16 -1155782 0 0 9032
0 8416945 824 431149 16 -1155600 0 0 9032
0 8417002 824 451278 16 -1155418 0 0 9032
0 8417021 824 471407 16 -1155236 0 0 9037
0 8417048 824 491535 16 -1155054 0 0 9037
0 8417065 824 511664 16 -1154873 0 0 9032
0 8417060 824 531793 16 -1154691 0 0 9032
0 8417070 824 551922 16 -1154509 0 0 9032
0 8417050 824 572051 16 -1154327 0 0 9032
0 8417045 824 592179 16 -1154145 0 0 9037
0 8417017 824 612310 16 -1153963 0 0 9037
0 8416999 824 632439 16 -1153782 0 0 9032
0 8416986 824 652570 16 -1153600 0 0 9032
0 8416907 824 672695 16 -1153418 0 0 9032
0 8416854 824 692826 16 -1153236 0 0 9032
0 8416787 824 712957 16 -1153054 0 0 9037
0 8416674 824 733083 16 -1152872 0 0 9037
0 8416645 824 753213 16 -1152691 0 0 9032
0 8416573 824 773343 16 -1152509 0 0 9032
0 8416483 824 793470 16 -1152327 0 0 9032
0 8416474 824 813599 16 -1152145 0 0 9032
0 8416409 824 833728 16 -1151963 0 0 9037
0 8416347 824 853857 16 -1151781 0 0 9037
0 8416336 824 873986 16 -1151600 0 0 9032
0 8416191 824 894115 16 -1151418 0 0 9032
0 8416119 824 914244 16 -1151236 0 0 9032
0 8416145 824 934373 16 -1151054 0 0 9032
0 8415946 824 954502 16 -1150872 0 0 9037
0 8415839 824 974631 16 -1150691 0 0 9032
0 8415802 824 994760 16 -1150509 0 0 9032
0 8415680 825 14889 16 -1150327 0 0 9032
0 8415634 825 35017 16 -1150145 0 0 9032
0 8415500 825 55146 16 -1149963 0 0 9032
0 8415330 825 75275 16 -1149781 0 0 9037
0 8415330 825 95404 16 -1149600 0 0 9032
0 8415195 825 115533 16 -1149418 0 0 9032
0 8415025 825 135665 16 -1149236 0 0 9032
0 8414984 825 155794 16 -1149054 0 0 9032
0 8414856 825 175922 16 -1148872 0 0 9037
0 8414781 825 196051 16 -1148690 0 0 9037
0 8414761 825 216180 16 -1148509 0 0 9032
0 8414615 825 236309 16 -1148327 0 0 9032
